text,label,source
"We went earlier this year for the Valentines day tasting menu, which was good.  We went again last friday and weren't impressed.  \n\nGuac - very creamy and had no salt at all.  tasted like it was from a jar.  \nChicken Flautas - The sauce was pretty good, the flautas themselves were quite bland.  Portion was small for the price.  \nVeggie Tacos - these were good.  veggies were fresh and sauce was tasty\nChicken Enchiladas w/ Mole sauce - Terrible.  These were basically the above flautas covered in mole sauce.  Never before have I had an enchilada that was crunchy and had pureed chicken inside. maybe 1 spoon of feta cheese sprinkled on top.  \n\nDrinks - wife had a white sangria which was good, I had a wine which was fine as well.  \n\nService was friendly, if a bit slow.  \n\nOverall - go to Mad Mex.  better and cheaper food.",0,huggingface_baseline
"In a word, \""""greasy.\""""  The mushroom burger I had was supposed to be on a hard roll.  Hah!  Instead, the bland beef was on a Wonderbread-like bun.  This is NOT a hard roll.  A hard roll has a hard exterior, much like French bread.  And, a hard roll would have contained the grease from the hamburger.  Also, don't expect a real plate.  At lunch, you're served on some black plastic thing with a piece of deli-paper.  Seasoned fries were okay, but greasy!  Yuk!",0,huggingface_baseline
"I came in and ordered the bun Bo hue .the waitress came n take my ordered but she didn't tell me this plate isn't an authentic Vietnamese taste . so when she brought out the soup taste so blend and I offered her to take it back , and the waitress told me that if you ordered and you don't like it there is no exchange in their restaurant and I had to pay for it as we'll ... so I won't be back ever again ...",0,huggingface_baseline
"Standard Vienna Beef Chicago dogs, and Italian beef. The dogs are now price-reduced to $1.99 permanently rather than the price on the menu, according to the sign in the window. \n\nDogs are good, place is nice & clean. Staff is friendly and knowledgeable.\n\nOnion rings and cheese fries are excellent. Vienna beef dogs. They also have FIRE DOGS, but you wouldn't know it from the menu. I didn't find out until after I ordered. Oh well, definitely next time.\n\nYou can also buy an assortment of Vienna beef condiments, that are almost impossible to find except online (the neon relish, sport peppers, etc.)\n\nThey have a Chicago classic rock radio station (97.1) playing on the audio system, and a nice, well-adjusted Samsung HDTV flat screen (probably 50\"""") in case there is a game on.",1,huggingface_baseline
"i would not even give a single star given an option. Its super highly overrated restaurant in my opinion. one can buy better tasting & cheaper pizza from Dominos, papa jones, little ceaers..........etc. The margarita was still ok but pistachio was ******* crap. I still cant believe they have 45 mins waiting. Even after ordering you have to wait till eternity. Menu has like 5 choices, I understand its a speciality restaurant but then every item has to be super. Sorry big disappointment. Wanted to go there since long but would never ever go there again. I dont recommend it at all.",0,huggingface_baseline
"Take a cheese pizza that looks like it was frozen at one point, throw cold arugula and cold chunks of prosciutto, then charge $14 for it.  Lazy attempt and not worth it....  \n\nI saw other reviews about the pizza after the fact, so I think we're all in agreement.  Worst pizza ever.  \n\nIf there was such a thing as a 0 star, they deserve it.",0,huggingface_baseline
"As soon as I walked in the door, the wonderful smells of their food accosted me. I'm a huge fan of falafels and hummus and theirs is so tasty! The hummus is smooth and perfect, the falafels done just right. So much to choose from, I'm sure you won't be disappointed! Enjoy!",1,huggingface_baseline
"EVERYTIME I am in vegas i stop here on my way home and get at least three dozen donuts and a box of munchkins because it is the closest dunkin donuts to long beach, ca. although its always busy when i go in the morning, its worth the wait, and the service is great!",1,huggingface_baseline
"Went for dinner and sat on the patio which was wonderful because there was a band playing on the corner. Our food was very good, but the best part was the coffee and dessert! Our waiter recommended the sour cherry bread pudding and it was awesome. Our waiter was great too. Despite them being extremely busy, he was very attentive and very helpful!",1,huggingface_baseline
"Great beer selection but extremely overpriced. Weird atmosphere, some nights it is hopping, other nights the bartender kind of pushes you out because it's so slow. I will say that the smoke free environment is nice, but I don't know if that can make up for the steep prices.",0,huggingface_baseline
"Figured I'd revise this review a tad bit, due to owner comment!\n\nThough I am not a coffee expert, I've been drinking it for about 36 years and I've gone from drinking it black to heavily sweetened and back to black a few times. There are some people who think a really cool process means they make really good coffee, but I've tasted coffee from all over North America and this place has a great process, but the coffee is NOT what it is said to be.\n\nI wasn't alone in the tasting of this review, but only wanted to comment on MY input. However, I will add that the three actual coffee drinkers were all sitting sipping afraid to tell me that the great place I took them to wasn't good at all. Each one of them happy when I finally admitted that I wasn't too keen on this coffee. And one by one they dumped their coffee out.\n\nNow I'm not saying that everyone will find the coffee here undrinkable - but for these four New Yorkers - we've been spoiled by really good coffee without all the fuss! Therefore, I will be removing a star!\n\nAfter a bit more researching - it appears that this owner likes to bash anyone who doesn't think the output of his input is worth having. Though there may be many who enjoy this place - I stand firm on my 1 star review!",0,huggingface_baseline
"This is one of the biggest clubs I have been to in my life and surprisingly it didn't feel that packed at all. I guess it was the fact that most of the club is open air. Altough at times you do feel like you are packed like sardines but that is usually in the indoor portion of the club. The music selection was great and it got me fist pumping like a Jersey Shore Guido for most of the night. I would suggest coming early because the line gets ridiculously long. Fortunately for us, one of our friends had a Vegas hook up to cut the lines. Also, get bottle service if you can because you will literally fight for an hour at the bar trying to get drinks.",1,huggingface_baseline
The food is AMAZING! Chef Jamie did an excellent job on the food preparation and the wait staff is very attentive. I love this restaurant!,1,huggingface_baseline
"You want a Dive?!  You got a Dive!?  They have a Dive!!  Monkey Pants is a Dive!!\nWell, maybe not in that classic and true sense of the word Dive, but Monkey Pants has most of the symptoms.\n\nMy buddy was out to show me something he knows, and to have some fun in the process.  Ol' Monkey Pants didn't let him down.\n\nWe didn't wait long for drinks, and the bartender was on her game.  Plus she was cordial.  She may not have looked like she was having fun, but she reassured us after a bit of conversation that she was enjoying the night.\n\nWe just hit the place up for a beverage or six, and strayed from the food.  Not for any good reason.  We had previously ate is all.\nThe Fireball flowed, and flowed well that night.  All the way up to the \""""Shirtless Shots\"""" hour, and all I can say is, it's a good niche.  You would think it would be pants, but then again... that's probably not a good idea.\nGood people, in a good bar, and everyone was just out for a bit of fun that night it seems.  Bravo, and brava to them.\n\nAll in all, Monkey Pants was a good time, and it was a nice change of scenery from Mill Ave, and that shenanigans.  Like I said, not a true dive, but it would hold its own in a Dive contest of some kind.... yeah, Dive contest.",1,huggingface_baseline
"I've given Pitta Rella's 4 chances now.  Each was progressively worse.  First I tried their Pizza, bland and dry.  Next wings, small no meat and sauce was not great.  I moved onto a buffalo chicken salad, while it was large, there was so much chicken balls and french fries that it could hardly be classified as a salad at all.  So now I just tried their peperoni rolls.  The Menu reads rolls as plural, but it was just one horseshoe shaped dough with cheese and peperoni stuffed in.  The bread can only be described as sandpaper coded, as the roof of my mouth bares it's scar.  The only reason why I kept trying this place is because my husband LOVES their supreme Italian hoagie.....so it you like lunch meat on a hoagie roll (that is also burnt and sand paper-esqe) then Pittza Rella's is the place for you, enjoy!",0,huggingface_baseline
First time here lunch special come with soup. But they don't give to me when dine in. No one care I guess. Typical Chinese service.,0,huggingface_baseline
"I love the food here, but the planning and service are atrocious.\n\nFirst off, reservations don't mean what you think they do.  Make a reservation?  Plan to still wait and then get seated at a community table.\n\nSecondly, they have too much going on.  Most of the year appears to feature a limited menu of one kind or another.  If you go there and it's an open menu day, try not to like the food too much, because it may be a year before you can have it again.\n\nFinally, I've had more crappy service there than I've had good.  Servers have forgotten to bring a course, brought the wrong food, not checked back on us - you name it.\n\nIt's sad because the food here really IS good.  It's just so hard to get.",0,huggingface_baseline
I love the cheese rolls and seafood pasta.,1,huggingface_baseline
"THIS PLACE IS CLOSED!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!\nHave a $20 Groupon to use, drove up, sign in the door from a commercial real estate company--now I get that uh-oh! feeling--and door not open at 4 pm when they supposedly open at 3 pm.  Didn't have their number, but call it when I get home and guess what?  Disconnected.\nTHIS PLACE IS OUT OF BUSINESS.\n\nLesson learned:  Use those Groupons quickly!",0,huggingface_baseline
"Another really good meal here!  My friend and I went for soup and appetizers--and licked the plates clean!  Gazpacho, pasta fagiole, homemade bread, eggplant with mozzarella and my favorite...the roasted veggie platter.  So much food we didn't think we would eat it, but it was so good we did!  They also had their doors open and we were able to sit outside in the cool summer air--great way to kick of summer!",1,huggingface_baseline
"Modern looking high-end hotel & casino.\n\nThe interior d\u00e9cor is very refined.\n\nEven standard room has a wide view of city.\n\nThe room is equipped with some fancy technological conveniences such as alarm clock that will nicely open up the curtain and let sunshine flood into the room.\n\nI feel safe since one is required to show room key to get to the elevator.\n\nDuring my stay here, I liked everything but my luck at roulette.\n\nThis hotel will elevate your Vegas experience to a luxurious level.",1,huggingface_baseline
"Hmm, I'm lost to understand the high praise for Dusit, as it left me feeling very much wanting, and I was so disappointed in that. For what was delivered, it was overpriced and varying in quality. The place was absolutely heaving (Friday night and we hadn't booked anywhere), but we were kindly shown to a table so long as we vacated by 9pm. No problem, and we were happy that we were accommodated. \n\nThe restaurant, hot damn, I have never been in a place so noisy that I can't hear myself talk. It was full to the brim and just seemed that the acoustics were nicely setup to cause a constant sound of bedlam. I literally couldn't hear half of what the SR was saying, and we lapsed into silence for most of the meal. It felt rushed, with someone coming past our table every few minutes, asking us for an order, or delivering up food. For drinks, I had a very average Merlot (only two reds for sale by the glass, so options limited), and the boy knocked back a couple of lemonades. \n\nThe boy and I shared fish cakes and popia. The popia were nicely stuffed, more filling than batter, and the fish cakes were pleasant. We followed this up with duck with choo chi and pad prig ti dumm (monkfish, king prawns and scallops). I had thrown caution to the wind and gone for one of the pricier options on the menu, but the lightly spiced monkfish sounded too delicious. \n\nAnd this was where the problem was, it wasn't delicious. It was nice. It wasn't spicy - flavoursome and nicely cooked (scallops were pretty close to tender), yes, but not spicy and the flavours, well, they just weren't very elegant or interesting. The SR seemed to enjoy his duck, but in the same, deflated, 'oh, is that it?' kind of way. My dish also had some random squid that I didn't really want in there as well. We had ordered some pad mee on the side - which had the consistency of super noodles - and some roti. The more I ate, the more I realised I didn't want to. When the waiter came round to start emptying our table i.e. push all the remaining noodles onto our plates - I said no. I also don't like having someone else serving food onto my plate. So instead, all the food was heaped onto the SR's plate. It didn't exactly give me the option to return for more noodles later.\n\nOverall, it felt rushed and we didn't really enjoy our meals. To be honest, it overall came out as feeling all very average. Average food, average wine. Service - too hassled and rushed - by the time the main course arrived my stomach was in knots and I was feeling pretty anxious - not relaxed at all. Surroundings are way way way too noisy - need to seriously dampen acoustics in there - and price was seriously excessive of quality. In all honesty, I think this is the first Thai restaurant I've visited where I've been disappointed, and that's a shame - I can't think of a point where Dusit really scored well, bar some well cooked scallops and that really isn't enough to inspire me to return.",0,huggingface_baseline
"The food is just OK, prices are a little high and the people who run the place \nAre rude and very unconcerned.",0,huggingface_baseline
"Really, really wanted to love this bakery and cafe. Was so excited to try it that I drove 25 minutes out of my way just to eat breakfast here. But alas, it didn't measure up.\n\nWaffle sandwich: Served cold. Shredded cheese not melted, eggs cold, ham cold, waffles tasty but (you guessed it) cold.\n\nCappuccino: Disappearing froth, tasted less rich than your average casino coffee.\n\nRegular coffee: Rocked! Brewed from beans roasted in Boulder City.\n\nBreakfast burrito: Crisp bacon, very cheesy. But runny eggs, bland tortilla and salsa.\n\nOn the plus side, no lines and super friendly service. But not at all tasty, at least in terms of sit-down meals. Friends tell me that the pastries and fresh-baked loaves are delish, but I'd have to go back another time to try them...and I'm not inspired yet.",0,huggingface_baseline
"Great food, great service, and great atmosphere.  Family friendly, with owners that care about their business and their customers!",1,huggingface_baseline
"I've been hearing about this place and was excited for a new breakfast place that also sources local, supports local artist and is on the pulse of the growth of downtown. It's already sounding like my kind of place with a strong ethos for community and quality.\n\nThe banner says, \""""eat.  A breakfast and lunch place.\"""" was actually a breakfast THEN lunch place. Wish I knew before  going down there that they do not serve both together. Weekdays breakfast is stopped at 11am, then lunch until 3pm. Weekends is brunch until 2pm.  \n\nWe order up the killer grilled cheese since that was sounding good to the BF. The tomato soup it came with was really good. It was a bit cheesy and creamy and like there was chunks of tomato in it, not just puree, which I prefer. The grilled cheese was just OK, though I generally will enjoy thick buttery toast. Nothing mindblowing.\n\nI couldn't decide between the shrimp po boy or the pot pie and chose the chicken pot pie since it sounded good to the BF. I blackjacked on the wrong one. The flavor was decent, but as I got to the bottom there was soggy crust that absorbed all of the sauce from the filling and made the filling thicker than pot pies normally are. The top was crunchy enough and it would have been better if they just did the top and skipped the bottom crust as it won't crisp right in a thick and shallow ramekin. The egg on top was over medium-hard and had a bit crisp burnt edges and wished it was yolky good. The salad it came with was very light and fresh though. Very fresh mixed greens, shredded carrot, sprouts, tomatoes. \n\nAs much as I wanted to love the food here, soup and salad shouldn't have been the best part and nothing impressed my socks off.\n\nAlso, I thought for $4 for ice tea, it would taste better or be unique passionfruit. It was standard tropical ice tea flavor, but it had that oversteeped taste so I didn't really clamor for refills.\n\nService was on the cusp of adequate. It was odd how quiet our server was. I asked for something and he just made the slightest of nods and walked away to another table which left me a bit thinking if he was gonna get it or not. He did end up bringing me some hot sauce. He just put the check on the table, no acknowledgement or asked if there was anything else, while we were eating or checking to see if we want our ice tea topped. He wasn't mean, but I guess wasn't friendly either. Seeing their website talking about the importance of people, you'd think this would be the warmest just-like-home service spot. \n\nI see that the hype and the love is for breakfast or weekend only items. If stuff like the shrimp and grits, the huevos montulenos and eggs benedict (weekends only) gets people talking this place up, then have that magic stuff available always!  I don't get why the switch in menus considering this place is open only until 3pm weekdays. Vegas is a nightlife industry so you would think they would try to catch as much local support as possible and have breakfast for swing shift and graveyard, not just the AM folks who work at the government buildings in downtown. \n\nThe menus are small that combining it would be 20 items. It's not impossible to make breakfast items as well as salads and sandwiches of the lunch menu. I get simplifying to make it easy to prepare, but then I would expect it to just KILL that execution and flavor when you're making a pot pie special, 5 sandwiches and plating already cooked soup and mixing salads. With small menus you would expect a jes ne sais quoi with everything you order. If they were to have breakfast items all day, I would maybe give it a chance again before heading into work. \n\nI'm so so sad I had to rant instead of rave of this place. I started this review as a 3star, but it felt more suited to a 2star by the end of it. I haven't been this disappointed in a long while. This much talked about breakfast will have to elude us then. I just don't see us making the effort to wake up outside of our sleep pattern to be here early for a place that left us with doubt.",0,huggingface_baseline
"Nothing like CAKE for breakfast!!\n\nWe ordered the Kahluah Pig Benedict and the Chick Skillet with Red Velvet Pancakes. The service was good. The server was prompt and polite, always there to refill coffee.\nThe food came out quick enough, the portions weren't enormous like many breakfast places do. The Benedict was good enough, the pig was tender, cabbage just slightly crunchy. The poached egg was poached hard (Not runny) which I like a little more runny, but that's ok, and I could always go for more hollandaise! haha!\nAs I had seen mentioned in another post, the hashbrowns suck. They're a thin layer of potatoes crisped on the top side, mushy on the bottom. Meh.\n\nThe skillet sucked terribly. The \""""chick\"""" aka, chicken, was in the form of 3 small pieces. VERY disappointing! (Mentioned it to the server, and it was taken care of, but besides the point) They did not skimp at all on the benedict, but the skillet was a wash.\n\nThe Red Velvet cakes were amazing. But then, who doesn't like eating birthday cake for breakfast? Because seriously, that's what it is. Sugary mess of yum.  And honestly, not impressed. I can nuke some birthday cake in the microwave and call it a day.\n\nAll in all, I don't plan on returning, thanks anyways!",0,huggingface_baseline
"Maybe I ordered the wrong thing, but the Mongolian beef was not good at all. It was like soup! Friendly staff, but worst Mongolian beef I've ever had.",0,huggingface_baseline
"I recently purchased a washer, dryer and refrigerator from my local Sears in Vancouver, Washington. We have a condo in Vegas for our retirement. Arraignments were made for delivery and  pick-up of the old units during a two day visit. When the delivery team arrived, I was told that they had just left the warehouse and did not have room for the old units but would return later in the day if I called the phone number they gave me. I called and received no answer. I then called Sears toll free number (total pain in the ass). They told me that they had contacted the warehouse and the delivery team would return that day. I had to leave the next day on a flight back to Vancouver, s time was of the essence. Nobody showed up and I wasted a full evening in Vegas waiting. Called back the next morning and received more false promises. I then asked to speak to a supervisor and was transferred. Big surprise! Phone mail. Left explanation of my problem. Two weeks have passed and still no response. Now I have an extra washer, dryer and refrigerator left in my living room.",0,huggingface_baseline
"Can't say enough good things about the team working here. It's the only place in town that I trust with my car. I appreciate that I never feel like I am being upsold or taken advantage of -- when I come in, I know exactly what services I'm getting and what full range of options is available for me. These guys are friendly and so great to work with! Whether I'm going in for a routine oil change, flat tire repair, or some heavy maintenance, they are honest and reasonably priced. I'm always in and out quickly -- even on Saturdays. Thanks for taking care of me and my car!",1,huggingface_baseline
"I love Judith at Foxtail Salon. I really am not a fan of obligatory chatter when getting my hairs cut, but Judith is interesting, funny, intelligent, warm and friendly, and I enjoyed my time at this salon. All this and she is also great hair stylist. She made my hair super soft, pretty and cute and smell good for a reeeeeeally good price. The salon is easily accessible, small, bright, fashionable, cute and clean. You do have to pay to park though if you park in the lot infront of the salon.  I am moving out of the state soon and sad I can't take Judith with me!",1,huggingface_baseline
"So being one that has never tried real Indian food I was dying to try this place.  Hearing all the rant and raving about it I was pretty certain it would be great.....and IT WAS!  Single family home turned restaurant this place is very quaint and quite a nice romantic spot if given the right table placement.  My girlfriend and I got  a perfect window spot so I considered myself lucky :).  The service was great and very friendly too.  We got an order of bread to begin with that came out with a sampler of dipping sauces, one was mint based, the other two more like a ranch and then a more spicy concoction.  I wasn't a big fan of the mint.  For the main entree I tried the Murgh Tikka Masala.  It's chunks of chicken served in a quasi spicy tomato based sauce.  Served along with a side of rice it's the perfect combination of flavor and heartiness in a meal.  I ate it all with not a morsel to spare!  \n\nAlso, just a note, I would have given this place a 5 star rating but there was one minor drawback.  The dining room area seemed to be pretty warm.  I don't like breaking a sweat while eating and especially if the food is warm already.  Maybe there were having a/c issues?  In short, that won't be enough to keep me from coming back.\n\nAlso, not sure if it's still out there but there is a certificate on www.restaurant.com for this place ($25 off $35 purchase), use one of the 80% promo codes for the certificate and that's a big 'ol WIN!",1,huggingface_baseline
"this place just looks super cute. has that old town feel but not really worth going to unless you are grabbing some desert to go.\n\ncame here for lunch a few months ago..not impressed with the food. with so many places to go around old town, i would say skip the food. nothing special.\n\nthe service is also very ehhh\n\nit's more of a to-go dessert place if you are craving a sundae!  they have a decent selection of ice cream but it's very rich and a pint of ben and jerrys or haagen daaz will probably satisfy your craving (for cheaper too)",0,huggingface_baseline
"When you walk out of a restaurant after a $70.00 meal and say \""""well, the bread was good\"""", it's usually not a good sign. \n\nFirst of all the music that played throughout dinner was horrible. Terrible karaoke versions of songs by bands like America, The Eagles, and Melanie. (Melanie? Really?) \n\nThe mussels were not good at all, too much everything piled on top except mussels. The pumpkin ravioli was greasy, the ahi tuna drowning in sauce.\n\nIn a restaurant that had 190 people capacity there were only 6 of us in there and service was slow.\n\nAnyway, I don't think we'll be back. I like Bonefish but I guess I'll wait until I get back to Nashville to eat there again.\n\nWell, the bread was good.",0,huggingface_baseline
This is a super cool place :) staff is cool beer is legit!\nHop bang boom is an excellent IPA.,1,huggingface_baseline
"A large greasy cheese pizza for $5? Sign me up! Rebel Pizza is open 24/7 and located right across the street from UNLV. It's decorated with UNLV jerseys and colors. The walls are full of notes from students, particularly those with Greek affiliation. Plus, the pizza's gooood.",1,huggingface_baseline
Pizza and service was very good. Nice thin crust which does not leave you with that guilty feeling after eating.,1,huggingface_baseline
"Breakfast here is awesome. I have not been for dinner yet, but I will definitely go soon.",1,huggingface_baseline
"Came here just for the frozen hot chocolate. The serving for two is perfect to share. The other couple we were with thought it was too sweet, but my boyfriend and I love sweets so we finished it haha. \n\nFrom what I saw other tables ordering, I wouldn't come here for food. It just looks like typical American diner food from Denny's. \n\nThe restaurant smelled like cheese which kind of grossed me out, but it was too hot to sit outside. \n\nKinda overpriced for a drink ($14 I think), but nice to say you've tried it. Probably won't be back since there are other places on my Vegas list to check off.",0,huggingface_baseline
Decided to grab a couple of drinks here after dinner at mr. tofu since it was just a couple of doors down.  I liked the decor and the ambience.  The bartender was super cool and was very attentive.  The beers were cheap and there were a good variety of liquors (they had my chopin!).  I did kind of wish there were maybe some dart boards or something other than the video poker in the bar (but this isn't a sports bar).  This place is open 24 hrs a day so there ain't nothing wrong with that!,1,huggingface_baseline
Sunflower Market is terribly overpriced and not very good. Why am I paying $1 more for a pound of apples that I could get at Sprouts? They are the exact same apples.  That's the case with everything here. I much prefer Sprouts or Trader Joe's.,0,huggingface_baseline
"We arrived and the check in was quick and the staff very curtious. Or room was on the 37 th floor across from each others room. We came with a family of 8 two suites for the family. The rooms were very clean and spacious. \nThe kids wanted to go to the beach and the pool, so went down and the place is awesome where can you get a beach in a hotel in Vegas? The kids enjoyed the lazy river, pool, and the favorite was the wave pool. They had a blast and have to say it was very nice to have a place where you can have fun with the family and when the time your ready to head back to the hotel room you don't have to be in a building full of the smell of smokers or have the tourist from other hotels walking around. That's why we choice The Hotel  at Mandalay Bay and not Mandalay Bay. Love the place and will be back.",1,huggingface_baseline
The Gyro was really good. Prices were a bit higher than I expected but reasonable for what you get. I'll definitely be back.,1,huggingface_baseline
"Awful service! We had used them prior since FedEx and the post office were unwilling to help us send a VIP package, and they were very helpful. However the next time they completely screwed us over. We once again needed something mailed to get there the next day. The lady responded \""""no problem!\"""" Next she takes the next day envelope and hands me a Manila envelope and says this is half the price and where you are sending it, it will get there tomorrow anyways. Then continues on to say how some customers are so dumb and overpay for things to be mailed overnight when it will get there overnight anyways. She then instructs me to put my stuff in the envelope and has me pay. She then throws the open envelope on the desk behind her!! I asked if she would seal it, and she said she would as soon as she helped the next people. Once I got home I looked up the tracking number and it was set for 4 day delivery! And it wasn't even scanned into the system until the following day! I paid \""""half the price\"""" =$11 to send a Manila envelope I could have easily sent myself with one stamp and it would have gotten there the same time if not sooner. DO NOT TRUST THEY KNOW BETTER THAN YOU, THEY DON'T!",0,huggingface_baseline
"I am only reviewing for the drinks and atmosphere on Saturday night. We made it there after dinner at ACE. We were out in the patio area. It was a little warm, but not too bad. Got a table facing the huge glowing TV out in the common area of Tempe Marketplace. I think you can probably tan from this. LOL! \n\nGetting drinks were OK wait. No one came by to clear the table off (drinks from the last group). Drinks were good, price was OK. All of a sudden the music got loud and some waitresses jumped on the bar tops and started to dance and give away shirts, plastics lays, and straw hats. It was OK. The crowd was a mix of 20 to 40 somethings...   Nothing special!",0,huggingface_baseline
"the definition of \""""douchebag bar.\"""" \n\nyour door people suck. um, do you honestly think you're The Standard or some shit? \n\nyou work in a shithole place for shithole people. you probably make $10/hour and are happy with that. but i am very glad that this stupid job gives you so much confidence to act like a giant turd. you win! except you're really, really a big giant loser who stands outside and makes sure peoples' faces match their faces. congrats!! this must be the pinnacle of your life! sad.\n\nthe interior is so empty it truly feels like an airplane hangar. except, the vibes in there are so douche-y, i'd rather land anywhere else and take my chances, thanks.\n\njust because you want an \""""air\"""" of cool, chic, urban nightlife doesn't mean you can 'will' it into reality. i love how people say this place gets PACKED. please, go to bars in real urban cities, and when you come back, please tell me how 'packed' this place is. (or, you know, down the street somewhere - anywhere - more lively and welcoming.)\n\ni WISH this place was packed! then maybe i wouldn't be able to see all these painfully, awful, attention-hungry, self-proclaimed hipster wannabees, constantly looking around and adjusting their side-parts in the hopes that some other douchebag proud-to-call-themselves-a-hipster dickface will notice them. please. kill me.\n\nalso, IF IT WAS PACKED, there'd be some justification in waiting 15 minutes to order a $10 BEER. there are FIVE (5) bartenders behind the counter. your establishment is empty - probably because the shitty bouncers ruined any chance of your bar gaining business. and then your shitty bartenders ruined any good experience that could potentially occur in this place because all the drinks are watered down and they roll their eyes at you for asking them to make you a drink. ISN'T THAT YOUR JOB? isn't that why you are wearing that stupid fucking outfit? i guess you don't want my $1 tip after all. thanks, i will keep it for myself and wipe my ass with it instead.\n\njust go down the street to literally anywhere else. it will probably be more packed than this dumb place because people actually ENJOY their time at other venues. IF YOU ARE CHARGING ME $10 FOR A BEER, CAN YOU AT LEAST PUT SOME HUSTLE INTO IT? i'd happily pay $10 for a beer on the strip; at least i can see the servers give a shit about their clientele, repeat business, and reputation.\n\ncome here if you want to waste your money / time / youth, and look at a lot of empty dead space around you. if you do see anyone inside this establishment, they are probably dressed like they are trying too hard. and will act like it at any chance they get. because gaining access to a shitty bar on fremont east automatically makes you \""""cool\"""" and thus you must be an authority on what \""""cool\"""" is.\n\n*protip: check yourself in the mirror. if you're here, you're probably trying too hard, too, and should just leave. save yourself the shame of getting caught, and avoid this place at all costs. much cooler, cheaper, better bars lie ahead in your future.",0,huggingface_baseline
"I went here with a friend who said it was her favorite pizza in Madison.  I was a little skeptical about a restaurant being in the basement of the Italian Workman's Club building, but I was pretty impressed by the food. The atmosphere is probably 2/5, but they make it up through their food. Some yelpers said the pizza was expensive, but I thought the prices were reasonable ($17 for 16\"""" 2 topping pizza). The toppings tasted fresh. Usually they don't split checks which can be annoying, but they weren't busy when we went and the server happily split our bill.  I would definitely go back next time I'm in Madison! \n\nPros: great pizza!\nCons: small place, not great atmosphere",1,huggingface_baseline
"Justin (Elite Floor & Furniture Cleaning) did a fantastic job cleaning the carpets and tile in my parent's new home. He really went above and beyond and was very prompt and dependable. I would recommend him to anyone. He's a really nice guy too, and he takes great pride in his work. Thanks again Justin!",1,huggingface_baseline
"This Wal-mart is by FAR the best Wal-mart in the valley that I have ever been to. The staff is rockin, they are always pleasant and very friendly. The store is always clean and for the most part well stocked. I took one star off due to the produce department not being stocked to the fullest. It's not very busy and the pricing is the same as the Super Wal-mart. We really like Michael the cashier, he is by far the best cashier we have ever dealt with! He really has that personal touch with the customers he assists!",1,huggingface_baseline
I love this team and they're all super friendly and so is the doctor you would be in good hands if you pick this office to care for your family.,1,huggingface_baseline
"This place was a rip off. I paid $9 for less than mediocre food and the portions were ridiculous. I got a large portion, and the bowl was not filled, more than 3/4 was just rice, and had very little veggies or meat. I asked the cashier before hand some questions and she was apathetic and unhelpful. Not impressed at all.",0,huggingface_baseline
"I'm in town on vacation and needed a fill. I chose this salon because of the stellar reviews. It was a clean and nice place. I had an appointment for 4:00 and wasn't seen until 4:30. Vivian did my nails and did a mediocre job. She cut my square nails and chipped one of the corners and filed another area that left a big chunk missing out of the middle of it.  When she applied the acrylic, she did not fix the two different areas. After she finished the acrylic, I had to ask her to fix those two very obvious mistakes. On the chipped nail, instead of fixing the corner, she filed the nail down until she began filing the end of my thumb. When I mentioned that, she said, \""""Well, it will grow back\"""". The place was nice, but I would never let her touch my nails again.",0,huggingface_baseline
