text,label,source
"Rarely do I make the effort to write a review, and usually I do because Ive had the worse experience ever. That was the case today. First they were scheduled to open at 6a.m but wasnt ready until roughly 6:45, which force a number of us to wait. I ordered a vanilla latte, and the barista said she didnt have flavor lattes but only regular latte and that I would have to wait 30 minutes for a flavor latte. I proceded to get a regular latte and underneath her tongue she said \""""asshole\"""". Now, all I asked her was a simple question. I wont be going back here and to SLS anytime soon. Not only food quality was poor but their customer service reaked.",0,huggingface_baseline
it was good but not for the price and the pain of the long line,0,huggingface_baseline
"I came here a week ago and bought a banana cream pie. When I got home and cut up the pie, I discovered that it was a lemon pie disguised as a banana pie!  I came back today to buy a real banana pie and also let the manager know what happened. He did nothing about it. I'm annoyed and done with this place. There are too many good places with great customer service to be putting up with this bull. Had he apologized, I wouldn't be ranting like this. But to tell me they look a lot alike and expect me to accept that? No thanks. See ya, Marie! This replacement I purchased better be the real deal.",0,huggingface_baseline
"I'm surprised that I can still check-in after I came home.  I love the power of Yelp!   It felt just not the same tonight since my phone was out battery.  No check in, FB, Tweet, and no photos.  Where was my spare battery when I needed it?\n\nWe all got two tokens to use for drinks.  I started out with the rum punch.  \nThat was one of favorite drinks.  The coconut shrimp, onion bloom petals and mushrooms were fantastic.  A great selections on the happy hour menu. \n\nThe waitstaff were so attentive and on the ball with the drinks and food.  The bar area was spacious and with private booths.  I guess you can bring the kids.  \n\nNo phone was the downside of evening, but everything changed when I won the loverly gift basket.  I love Yelp BINGO!  \n\nAnother great yelp event organized by our favorite CM, Lindsey.  Thanks to Kevin and everyone at Outback for making my Tuesday evening a lot better!",1,huggingface_baseline
"I was introduced to this mom and pop place by my good friend. It is just mind blowing to come to a place with such diverse cultures\n\nVenezuelan, Peruvian, Ecuadorean, styled dishes that are large in size, beautifully displayed, not to mention tasty to the last bite.  They also have special drinks from each country (sodas and beer) if you want to try.  The price is just right and if anything it is definitely on the affordable end of the spectrum. \n\nSmall place with a men's and women's bathroom right by the door. There are several small tables to fit 4-6 ppl each.  A good place for family dining or just a bunch of friends.\n\nI got the shrimp ceviche, and it was awesome by quantity, texture and taste, enough lime juice so it gives good flavor without the sourness. A large portion of shrimp that me and my friends couldn't even finish (we got dishes to share)\n\nWill definitely return!!",1,huggingface_baseline
"My first time here the atmosphere and staff are amazing.  The food is above average not your typical \""""All you can Eat\"""" sushi Resturant.  Danney was very helpful suggesting specials that were not listed on the menu. The Ultimate Garlic Tuna Roll was worth coming for. Ask for the Pink Scallops.",1,huggingface_baseline
"Sad sad sad.\n\nAs everyone in Charlotte surely knows by now, there are not a lot of dim sum options in the city.  That being said, the two Charlotte dim sum restaurants (Dragon Court, Dim Sum Restaurant) have a history of being  generally decent on average (at least through my narrow Asian eyes), and on their best days they could actually give the illusion that they might fit in as a middle-level dim sum place in Vancouver or LA.\n\nSo with the knowledge that Christmas day is a popular dim sum day for Chinese families in Charlotte, you would think Dragon Court would bring its A-game for dim sum lunch right?  Right?\n\nSeriously, Dragon Court, WTF?\n\nTHE GOOD\n\nCheng Fun (rice paper rolls with BBQ pork or shrimp): Perhaps the only thing I thoroughly enjoyed.  The noodle rolls were appropriately soft and silky which is one of the hardest techniques to master, so clearly the badness of the rest of the food couldn't be contributed to lack of skill.  All the rolls had a decent ratio of meat in them as well.  Finally, the cheng fun came out nice and hot, which is more than can be said for several of the other dishes we ate.\n\nPork Spare Ribs: Done in my favorite style with black bean sauce  Solid amount in each portion, tender and flavorful meat, also came out hot.  That's really about the last good thing we ate.\n\nTHE BAD\n\nDim Sum Temperature: Everything other than the cheng fun and pork spare ribs came out room temperature.  There is ZERO excuse for this crap.  It wasn't like the restaurant was empty and food sat in the carts for a long time.  I'll give a little leeway if food doesn't come out as hot as when it was made, but room temperature is unacceptable.\n\nTextures: The textures of several of the dishes were just all wrong.  What do I mean by this?  Carrot cake (taro, carrot, meat) is supposed to be soft and moist, but it came out way over-dried.  Ha gow (steamed shrimp dumplings) are supposed to have thin dumpling skins but these came out way too thick and chewy.  Baked pork buns should never be burnt on the bottom, which of course happened here.  They even managed to make me not enjoy my egg tart as much as it was clear these were store bought frozen instead of made in-house or bought at a bakery due to the lack of a flaky pastry shell.\n\nDead Time: As my father says, the number one killer of any dim sum experience is not getting food out in a continuous manner.  It just destroys the flow of the meal.  There was one point where we had finished eating what we ordered in the first go-around of carts in about 10 minutes and nothing else came out of kitchen for an additional 10 minutes after that.  20 minutes to make more dim sum?  Absolutely no pacing of bringing out food?  Come on, Dragon Court, I know you're better than that.\n\nPURGATORY\n\nAtmosphere: The ambience is always in purgatory for places like these.  If you don't mind a big screen TV turned up during all dining hours for the kids to watch, then you will have no problem with this place in terms of atmosphere.  Certainly don't expect traditional Western cuisine service.\n\nOVERALL\n\nThis most recent Christmas experience was certainly one-star worthy.  I had never left a Christmas dim sum lunch in Charlotte less than fully satisfied until that meal.  The only reason Dragon Court gets one more star is because I KNOW it can do better than what we got.  I've had better in the very same restaurant.  Consider this review the first two strikes though.",0,huggingface_baseline
"One of my co-workers took us here for lunch on a cold and nasty day for lunch. All I can say is that the owner really took care of us. The food was great.\n\nWe got some Cream Cheese ragoons which were out of this world.\n\nI don't know if was my mood, the weather or the food but this place really hit the spot.\n\nWas it great to look at??? NO!\n\nBut what really good Chinese places are?",1,huggingface_baseline
Great sushi! Love the all you can eat buffet. All of the rolls were fantastic! The only thing bad was the taps for the Sapporo were not working that night.,1,huggingface_baseline
"What an amazing toy store! Packed full of so many awesome toys it's impossible to see everything all in one visit. This was our first time because I had no idea this store was here and I was truly impressed! Our main reason for going here was the treasure dig. It was so much fun for my four year old daughter and myself. Even when she was done filling her bag....I wanted to keep playing! The store is very clean and very well kept and organized for the amount of toys in the store. I've never met such a friendly staff member either. The gentleman working the store was so nice......that he didn't even say anything when we were still in the store playing around thirty minutes after they were already closed. I felt so bad that I wasn't watching what time it was but he kept saying it was ok, don't worry about it. If were any place else....they would have been pushing us out the door by then. We will be going back to this store again!",1,huggingface_baseline
"Steer clear... signed contract 2+ years ago and still getting charged once expired 9 months ago! No refund, and no apology of any kind! Apparently you sign up for life! Go month to month or don't go! There are better clubs in town! No stars if that was an option!",0,huggingface_baseline
Well a Bone In Ribeye for $144.... Not acceptable in my book. I own a very busy restaurant and I would not dare to charge this price. The quality was good but nothing to justify the price. Sorry we will not return.,0,huggingface_baseline
"Such a shame. Just had an incredibly unpleasant customer service interaction at this location. Having lost my receipt I attempted to exchange an item I had purchased for store credit. At the store I was told different policies by two different employees that both turned out to be partially incorrect. I was told that there was absolutely no way to look up my transaction from only five days earlier without my receipt (I was later told by two different managers that this is not true). The second employee also gave this information to me in a condescending and unprofessional manner.  Her attitude caused me to leave and attempt to resolve the issue later. So shortly after I called the store manager to determine what the real policy was because of the multiple different stories I had received in person. First he said something along the lines of \""""well maybe you should've kept your receipt\"""" as if it wasn't a genuine accident on my part to have lost it. Clearly I had not purposely gotten rid of it. The manager also must have already heard about the interaction from his employees because he assumed that I was mad without me ever saying so. I told him that I didn't understand why he had immediately been so aggressive with me over the phone. He just began arguing that he was not being rude to me. As someone who has worked in many customer service positions in the past I would never try to tell my customer that I'm not being rude. If a customer perceives it there's obviously something different that a manager should be doing to effectively communicate with him/her. I've had nothing but pleasant experiences at every other Big 5 location, so I suppose I will just need to stop visiting this one for the sake of my sanity. Too bad--it's so close to my house!",0,huggingface_baseline
"Fun name, mediocore food.\n\nWhile visiting friends his summer, I investigated on \""""yelp\"""" to find places to eat. My friend Bobbi suggested this place for their pizza and brew. And, upon inspection of other tables near to us, the pizzas looked good.  Unfortunately, the taste offered less than what my eyes observed. Our party ordered a variety of pizza, pasta, salads, steak. Flavoring for the dishes we had were all consistent in tasting bland. Food portins are large.\n\nStaff are nice, pleasant, and fun.\n\nSave your pennies and search elsewhere for eats and drinks.",0,huggingface_baseline
"Bad service, gross food, bad drinks, VERY $$$. Typical for Pittsburgh. Will never go back.",0,huggingface_baseline
I was referred and I was not empresses .. I went for a color and a press out.. Well the color was alright only because I'm a perfectionist and one side has more color than the other and she did not notice it. There are only mirrors in the styling room which was very annoying.  Also on the blow/ pressing comb portion it came out great but it didn't even last until I got home. My hair kinked up within 1 hour of stepping out the shop. I believe she did not use enough oil on my hair.,0,huggingface_baseline
Try a frybread from Cafe Laguna with just a touch of salt sprinkled on it -- and you'll become familiar with a 19th century treat called 'Langos' in Hungary.  I've been looking for this treat for a long time -- Cafe Laguna did it perfectly!,1,huggingface_baseline
Went here for the first time.  The eggplant was the best I've ever  had!  Very unique! \nThe salmon was tasteful!  We will definitely return!  Service and atmosphere was very good.,1,huggingface_baseline
"Well this is the second time I've written about this place. I still have to say it's just not that good. I ordered pizza, wings, and cheese sticks today. Cheese sticks you can't really mess up, and the wings were pretty good, I got the chipotle bbq. The pizza on the other hand, well the toppings were good, I got the bbq chicken, but the crust was just plain bad. It tasted like some cheap premade crust you buy at safeway or something. I also tried a burger from there not too long ago which I would give a 3/10....All in all I don't think I'll be ordering from this place again, I've given it 3 chances and they gotten 3 strikes...in my book that means you're done.",0,huggingface_baseline
"Brand spanking new place right in my neighborhood! It's located in the corner of a strip mall that is for the most part vacant, so I can see why i'm the first to review it. \n\nIt's a teppanyaki type restaurant, but without all the fancy tables and onion volcanos. I think it's actually a good idea since I like teppanyaki but sometimes I don't need the whole show, weird people sitting at my table or annoying birthday songs. It took them about 5 minutes to make my to-go order and considering they just opened, it seemed fine to me.\n\nI ordered the Ckicken Teppanyaki plate with Bok Choy & Fried Rice. It was all cooked right in front of me, all the ingredients looked and tasted fresh...not too shabby, seems a lot healthier than Panda Express.\n\nThe price was a little over $7 without a drink, I guess that seems fair. The decor is simple & modern with dark brown and reds. What kind of cracked me up is the Teppanyaki chef guy still had to add a little flair even though I don't think it's neccesary, I guess old habits die hard.\n\nOverall I'll go back, it's a very new place and hopefully it'll do well.",1,huggingface_baseline
"My sister and I grabbed breakfast at the cafe. We ordered lattes, a quiche [to split] and a banana crepe [to split]. The wait wasn't too long. Both food items were SO GOOD. I wish we had more time to try it out again! The lattes were definitely overpriced for the quality. Other than that - definite recommendation.",1,huggingface_baseline
"Simply, the most luxurious dining experience I've ever had. From the ridiculous carts of bread and mignardises, to the over the top amuse of caviar and crab... everything was absolutely wonderful. Amazing that a dining experience like this is literally 10 steps away from the cigarette smoke, glitter, and \""""glamour\"""" of the MGM casino. \n\nFavorites on the night I dined:\n\nLes Champignons - Crispy toast topped with black truffles, trembling parsley chicken royal w/ gold leaf, and ginger matsutake tea w/ black truffles\n\nLa Ch\u00e2taigne - Delicate chestnut velout\u00e9 with foie gras, smoked lardons foam\n\nLes Crustac\u00e9s - Langoustine in a filo crust, Uni on mashed potato with roasted coffee beans, Roast Lobster tail w/ lemongrass \n\nLa Sph\u00e8re de Sucre (which was requested, not on menu) - Sugar sphere filled with mascarpone mousse, Limoncello marshmallow, and a stratification of surprises from childhood",1,huggingface_baseline
"Oh, this one is SO much better than the North location. Angela (who I used to visit at the other location) is down here, now, and she does wonderful things for my hair. (Hey, part of me has to be attractive; it may as well be the hair, since the rest requires effort.) She takes her time, and does a great job. \n\nI would remark that they book people too close together, so the stylists sometimes get rushed. That's an issue with management, though, and not of the stylists. They're awesome.",1,huggingface_baseline
"I am totally shocked that some on here have had bad experiences because, in my view, this is as good as it gets.  I've been a big fan of Los Sombreros since I first went to it when it was located in the strip mall by the Big Lots.  There was absolutely nothing I could complain about there - not Tex Mex, but real Mexican food.  The salsa is smoky and five star.  I am personally a fan of battery-acid hot food and they had a habanaro salsa that was, well, YIKES and YUM at the same time.  The guacamole is one of the best I've ever had and the seafood tacos appetizer is something I absolutely love and think of often made with crema - not Americanized sour cream.   They are amazing.  I also am in love with the crab enchiladas and the puerco en mole verde.  My husband - a definite mole afcionado, loves their mole poblano and rates it second to none.  Margaritas are very good and the chocolate tamal with that carmel sauce and ice cream....wow.  I have taken four different people here on different occasions and all of them agreed it was sublime.",1,huggingface_baseline
"Consistency, Consistency, Consistency...  As a former employee and frequent guest, it pains me to give such a mediocre review. I ordered the SEARED AHI TUNA AND HUMMUS appetizer. When it came to the table I instantly noticed a problem; No sesame seed crust. I didn't think much of it until I got a third of the way through and realized the advertised SEARED ahi was in fact WELL DONE! :( :( I paused eating and drinking until a my server came back outside. \n\nI explained the situation and told her I didn't want a remake but would like some kind of recovery for eating a completely botched order. Not even a manager came out to talk to me. \n\nAs a former employee of another Pita Jungle, it pains me to make a comment but the fact NOTHING was done to recover my experience. I will definitely ponder which location I go to to enjoy my once favorite dish. \n\nMy server Nicole was great, I just really\nhope she brought my situation up to a manager or kitchen manager and it was the managers fault in not recovering my experience.\n\nWill go back to the Scottsdale location, with caution... and next time\nI will have NO hesitation sending it back! Being in the industry has it's double edge sword of service and dining etiquette.",0,huggingface_baseline
"At the end of the message it was time to pay we did paid  the $20 for the message service,  but the man told us we HAD TO PAY $10. TIP . I DID NOT!  I gave my masseuse a $5. tip .me and my 6 girl friends will not be returning",0,huggingface_baseline
"They have happy hour all day, everyday. Their rolls are massive. We always leave stuffed. There are so many things to choose from its hard to decide. I love the fact that they offer half & half combinations (4 piece of each type to make one roll) for people like me that love variety. \n\nOne of the best dynamite rolls around. It's a must order every time I go. \n\nThis has been our go to sushi spot lately. \n\nSide salad & miso soup included w every meal. And some fruit dessert to finish every meal, free!",1,huggingface_baseline
"I cannot say enough good things about this place. I was in town on business and stopped by for breakfast with a colleague. This restaurant has it all - and all of it good. It is clean and comfortable, service is splendid, and the food is terrific.\n\nWe were seated promptly and tried the coffee right off the bat, and it was excellent. The cups are small but they were never empty; the service was that prompt. We must have drunk six or seven cups apiece over the course of the 45 minutes or so that we were there.\n\nI tried one of their breakfast skillets (the Meat Lovers). I am a big eater and I was unable to finish it. It came out piping hot and it was absolutely delicious.\n\nThe next time that I get back to Madison, you can bet your boots that I am going to try to get by the Monona Garden.\n\nLast but not least, right inside the front door is a large American flag with a tribute to the men and women of the US military. Even if the food had not been good, that alone (especially in a city like Madison) would have been worth at least three stars. My kind of place!",1,huggingface_baseline
"This is my favorite place to eat Chinese food on campus. Golden Harbor might have a little bit better tasting food but this is about half the price. You can't go wrong with any schezuan beef or brocoli and beef. Also, I would highly recommend the Dry Chili Chicken off the Chinse menu. That dish is amazing.",1,huggingface_baseline
"Custom Built Pizza is just what the name implies: a place where you can customize your pizza pies! (Maybe this should be their new tagline, it even rhymes.)\n\nIn any case, in addition to creating your own, they do have a few featured specialty pizzas, and on my visit last night, I opted to simply make alterations to their Greek Chicken Sausage pizza- Spicy Diavola, mozzarella and Feta cheese, chicken fennel sausage, sweet onions, roasted garlic, Kalamata olives and rosemary olive oil.\nI tried the spicy diavola (SPICY is not an understatement!) and asked to mix it with the crushed tomatoes to tone it down a bit, then switched out the olives for gorgonzola cheese, and added a few pepperoni on top.  I also added on a Caprese salad with fresh mozzarella as a healthy \""""side\"""" though it's an entr\u00e9e size.\n\nLadies in store were starting to clean up for the evening, but were friendly and full of smiles when last-minute customers came in, walking us through the process and making suggestions. Pizza was out fast, took it to go, stopped by the condiments section first to add crushed red peppers, parm, and a sprinkle of herbs.\n\nGot home and enjoyed a bit of my pizza and salad for dinner, and finished it up for brunch this morning. The pizza itself was spectacular: the crust wasn't too thin or too thick but still managed to have a good chew, the ingredients were fresh and flavorful- particularly the rosemary olive oil, onions and garlic, and the combination of feta and gorgonzola cheese! All quality here, no skimping!\n\nI've been to other Chipotle-style make-your-own pizza chains, but this is the one I've been most impressed with: the service, the quality ingredients that didn't cut corners, and the portion sizes for the price were all a happy surprise!",1,huggingface_baseline
"Eh.  Just eh.  The papusas are decent.  The chips and salsa have to have been store bought....and who the hell puts a \""""cell phone store\"""" inside of a restaurant?  Hello, ghetto!",0,huggingface_baseline
"This was the Chinese restaurant that convinced me to start being more fussy about where I buy my Chinese food.  Though they have had some good food at times they used to have some gawd awful cobwebs hanging off their decorations at the front desk.  I don't know how they missed this but if they miss this they also miss other details.  Never went back .  I hope they cleaned their decorations.  If you go there check it out.  If not, well there you go, I rest my case.",0,huggingface_baseline
In the parking lot of the Outlet Mall.  Came here after a day of shopping.  Hamburgers were great!  Lemonade hit the spot.   Great food this afternoon.,1,huggingface_baseline
Excellent hand crafted burgers.   Pretzel sticks were fantastic along with the beer mustard.   Homemade ketchup is a nice touch instead of the regular corn syrup type.  Arizona burger on pretzel bun with handcut bacon was awesome.    The Belgian wheat beer was very good.   Highly recommend.,1,huggingface_baseline
"Fried Plantains, Chicken  and red beans and rice dish = DELISH!\nI can't say I've had any other Carribbean food, but for my first experience this was absolutely delicious. Ah the thought of it is making my mouth water... need to make another trip back soon before I get back on my health kick.",1,huggingface_baseline
In the past i stayed in the Hilton several times so i thought the name change would not make much of a difference but was i wrong.  We arrived on a 110 degree day and waited 30 minutes to have our baggage brought up.  It appeared they had only 2 hamndlers on duty so  this was not right.  Upon entering our room i was greeted by a wet mop which i put out in the hallway.  I noticed there was a light out in the bathroom and the tub had a drip that would not stop.  Considering i had paid for an upgraded room id hate to think what a standard room would be like?  All their retaurants were high priced and really werent worth it.  In conclusion i will NEVER stay here again even if they gave me a rioom for FREE!,0,huggingface_baseline
I found him on Facebook and took my husband's truck in. Randy is very friendly and does an amazing job! Prices are great and I will be taking my car also. I would highly recommend him. Family owned and you feel right at home!,1,huggingface_baseline
"It's a good Wendy's but not a good neighborhood! They do get the food order right, though the receipt is usually not included.\n\nBe VERY careful at this Wendy's and be especially aware of your surroundings. I have heard about at least one robbery and two car break-ins. Keep your wits about you as you're waiting in the drive-thru.\n\nI go, but only because it is very close to my home and it is convenient.",0,huggingface_baseline
"This was probably the worse dining experience I have ever had in Las Vegas.  The server was not only rude, but uneducated in the food.  We ordered two steaks, mine was rare, my friend ordered medium.  When the server presented them, he could not tell them apart, and said, \""""well, they are almost the same anyway\"""".  The charcuterie was brought and not explained at all, just sat down.  And that was about the only two times we saw the waiter.  We did see a large group of servers playing in the corner on their phones.  Then a manager came out and joined that group.  I could not believe it.  And to top it off, when I asked to speak to the manager, the hostess told me he is way too busy to speak to me, despite the fact I had watched him with the servers.  I do not like writing nasty reviews, but I wanted to warn people, this place is bad.  It feels the same way when walking through the Palazzo.  Everyone you run into makes you feel like they are doing you a favor helping you or even speaking to you.",0,huggingface_baseline
"As a hole in the wall restaurant, this place offers some of the best food in the valley, great pricing, and great flavor! If your a fan of Spicy try ordering your food \""""Thai Hot\"""" but be sure to get some green tea ice cream afterwards because your mouth WILL be burning! Over all amazing experience, the food is incredible, drunken noodles, or garlic noodles are a must.",1,huggingface_baseline
"I would give this place zero starts if I could, visited this spa twice and although it's a very beautiful establishment I was not so impressed. The robe, ladies room, locker are and snacks in waiting room are just fab! But your not paying for a brownie, therefore the quality of the facial, massage, mani, pedi, etc need to be up to par. I got the massage, facial and pedi and. The facial was ok but I kept being talked into purchasing product. The massage wasn't relaxing nor a deep tissue, didn't feel like the gal had much experience. The pedi was the only decent part. Spoke to the manager about my concerns and she was not helpful at all. Establishment was not professional or offer good customer service. Making the W look bad as it is such a nice and beautiful hotel with 5 star amazing customer service. Very disappointed and not going to be a return customer.",0,huggingface_baseline
"I  thought the whole show was beautiful. The acrobatic abilities of the cast memebers is amazing, especially considering the fact that the whole show is based in or around the water. They do some tremendous things that are sure to astound you. However, I didn't feel the score was very complimentary to the show. Better music might have made the show much more enjoyable for me. Overall, very good but, could have been better.",1,huggingface_baseline
"WORST. MEAL. EVER. \n\nI wish I could give this place Zero stars.  My husband and I came into town for a business conference and the night of our arrival we went to the village to find something for dinner. \n\nWe glanced over the menu before taking a seat.  The dishes in print looked good...\n\nWe ordered a few dishes to share and each one was a half-step above inedible. The \""""vegetable\"""" tempura was horrific.  Not the usual vegetables that you find in this dish -  Baby carrots, baby corn, and water chestnuts???!!! In a NOT-tempura batter.  \n\nThe tempura was served with a disgusting sweet on sweet sauce and when I asked if they had Tempura Sauce the waitress said, \""""That's our Xing sauce.\"""" \n\nAll of our dishes were not very good. Panda Express would rate 1000 times better (and I'm not kidding), because at least their food is okay.\n\nIf we were not starving from our drive into town we would've left and gone elsewhere.  Alas, the memory has stuck with me that I'm writing this a month later! When we got there, this place wasn't showing up in Yelp as we looked for reviews, and I guess they had just opened.  \n\nPlease save yourself! DO NOT EAT HERE!\n\nThe conclusion my husband and I came to is that who ever is cooking in the kitchen, doesn't like food.  It's not that this was bad Asian food, this was just simply BAD.",0,huggingface_baseline
"First, let me say that most of the reasons this place gets only 2 stars has to do with my opinion that the whole Red Robin chain has gone downhill in recent years. The meat is not particularly tasty anymore and the bottomless fries are now served in a literally bottomless cup which is more of a hassle than it's worth. So it goes, I suppose.\n\nThere were somethings that I made this particular visit sub-par though. The restaurant was absolutely freezing. Even after our food arrived we had to ask 2 different servers for utensils so that we could have napkins. Were either of these things disastrous? No. But they were unpleasant and when coupled with the prior comments about the  food were enough to make me think twice about coming back.",0,huggingface_baseline
"This restaurant holds a bar license so you need to show your 18+ ID to eat there, even if you don't order alcohol. \n\nAll the menu items are 5$, a great bargain. The portions are surprisingly big for the price, and one entree + one main should fill up a medium appetite, unlike tapas places in which you are expected to have multiple small dishes to yourself. \n\nThey have a seasonally changing menu. The items I've sampled are the watermelon salad (fresh and light, could use more watermelon), the sweet potato fries (standard), the Portuguese chicken (good), and their poutine.\n\nThe dishes are simple, but the value at this price-point is nearly unbeatable. There is indoor seating and a nice table for a larger group of people, and in the summer there is seating on the side of the restaurant, close to the library.\n\n5$ includes even the tax!",1,huggingface_baseline
"There's a climactic scene in the movie Drive where the hero meets the badguy in a 'Chinese' restaurant. It's a prop for the movie to sell the idea of foreign while these two real bad American dudes hash out their differences. It's rich and exotic and mysterious and... goddamn exciting. \n\nIG is a Chinese American restaurant in the burbs of burbs that serves burbanites, but man it had that feeling.\n\nThe Russian friend and I went there on a Sunday night for their Peking Duck special. We got that and some appetizer platter and some wonton soup and some cocktails. None of it was particularly memorable, and in fact the Peking Duck skin was *not* crispy, but the presentation was spot on. There's been so much streamlining of Asian restaurants that nice chairs and big booths with lots of room is uncommon. And on top of it I am a sucker for ethnic restaurants that have good servers that can connect with customers. Do you know how rare that is? Take advantage and talk it out. Be polite and get good service.\n\nI don't think Madison's foodies would give this place four stars. But I saw a bunch of other slant eyes here with me, and I imagined they were like me, wide eyed and happy to be here eating whatever this was.\n\nI'd take my mom here.",1,huggingface_baseline
"My friend is a fan of the tiki.  She loves it and so do her friends, so when they recommended the Tropicana, we just had to go.  We were told to get a room with a patio next to the pool.  It was the summer but we still managed to have our reservation request honored.  \n\nIt was fun.  The room was aged and smelled of old air conditioning, but that was okay, since we weren't going to spend the whole time in the room.  Poolside it felt very 50s like- a walk up bar in the pool with kids running around and people lounging around, sipping margaritas and pina coladas in plastic, football shaped mugs filled.  It was crowded with the cheap crowd, but still, we had fun.\n\nWe visited again during the spring and that's when the degradation of this place showed.  We requested another room poolside and got it.  The problem is that they didn't tell us that the pool was closed for the season. Thanks alot.  They said that the indoor pool was available.  We made our way over there, but it was scary.  Abandoned and dirty, you could see weird stains on the bottom.  We and the other people who trickled to the area took one look, and took pictures, since we couldn't believe what we were seeing.\n\nWill I stay at the Tropicana again.  Yeah.  It's cheap and it serves its purposes.  All the things that aren't great about it can be forgotten on a summer day and night.  But don't expect the decadent Las Vegas experience.",0,huggingface_baseline
"Written 03 03 13...... after seeing that Viva Mercado's closed........\n\n\""""Nooooooooooooooooooooo\"""", (actor holds hands outward, palms to the sky), \""""Why Lord, why Bobbie's place?\"""" (actor cries, arms tired and starting to shake, but still outstreached)...... \""""Why take the good ones???!!!\""""\n..... just askin' is all,  Al S. .......\n\n--------------------------------------------------------------------------------------------\n\nI come into Vegas on business, and having lived in town years back, and visited relatives who lived there through the 70's and beyond, I don't really have any interest in the strip hotels, restaurants, or attractions. Bottom line, I \""""specialize\"""" in finding food and lodging far away from the \""""action.\"""" (want a traditional Italian hidden gem? La Scala on Desert Inn Rd.)\n\nFirst trip to Bobby's restaurant, it was three of us, two from corporate in Pittsburgh. We ordered, literally, 10 different entree items, then shared them with booths near us in the dining room. Had we gone to our usual \""""after the show\"""" hotel restaurants, the bill would have been near $500 for three. (I don't drink much, but we do have those who love wine!) Here the total bill was around $200, including pitchers of their margaritas.\n\nJust trust me on this one....... compared to ANY Mexican restaurant, in LV or L.A., Viva Mercados rates right up there, both for food and service. I take clients here, family, and refer this place to many clients coming for trade shows. It's comfortable, and what with all the plus's just mentioned, makes for a great value and great time! It's not priced like a little family hole in the wall, or a Rubio's, but very fair given the ambiance, service level and menu.\n\nGeeze........ almost forgot until I saw someone elses review! The bean dip! That's how they start you off. Between the chips, salsa and bean dip, you cannot, possibly, in any way, leave this place hungry!",1,huggingface_baseline
"Through priceline, we secured a suite from 6/14 to 6/17/2011 for $105 per night.  If booked through the Venetian website, the room would go for $179/night.  Thank you priceline!\n\nWhen we arrived, we were greeted nicely by the front desk.  Since it was a Tuesday check-in, the front desk wasn't too busy.  We were first assigned a room at the Palazzo tower, but asked if we could be in the Venezia tower.  They checked and yes, we could be in our preferred tower.  The Palazzo tower is newer though.\n\nWe were assigned suite 27-312 and it was excellent.  We had a partial view of the Mirage Volcano.  There is free wifi in the room.  You need a password from the reception desk.  The room is very comfortable with a king bed, large bathroom (shower and tub), living area (with couches), a desk and table and chairs.  The king bed was very comfortable.  I normally have a hard time sleeping on different beds, but not this one.  I slept great all three nights.  The A/C was excellent too (a must for Vegas)!\n\nWe checked out the pools, Tao Beach, and Azure pool.  The pools are very nice and it's always fricking hot in Vegas in the summer, so you (not me) can get a nice tan laying out.  On the way to the pool, be sure to pick up your pool towels so you can lay them on the lounge chairs.\n\nDuring our stay, I used the gym (on the 4th floor) once.  It's a very nice gym with everything you need to work out (free weights, cardio, weight machines, etc.).  The staff is there to assist if you have any questions and they have towels you can use.\n\nOverall, a great say at The Venetian.  If you use priceline, the hotel does add $20 to your room for a \""""resort\"""" fee, so be sure to utilize the pools and gym to make use of the resort.\n\nXie Xie!!",1,huggingface_baseline
"The food was great here! I liked the linguini and clams with the white sauce. The thing that bothered me was the service. I was eating and the waiter kept watching me and asked me every 5 seconds if I was finished. It was so annoying. Can I just have a dinner and just eat at my own paste? But other than that, the bread was fresh and warm and everyone else was friendly and nice. do I like the restaurant's food? Yes. Was I annoyed the whole entire time? Yes",0,huggingface_baseline
"So far, this is the go to sushi spot after an evening of drinking. Service is fast and efficient, and when your buzzed and hungry, that's all that matters! The food, everything we've ever ordered, is amazing. DYNOMITE! Also delicious. One day, I'll have to go earlier and eat at the bar ; )",1,huggingface_baseline
"2 stars for the cheap tables and slot machines that were kinda loose when we went.  the circus games also look like they could be good fun for kids.\n\nminus 2 stars for the HORRIBLE room we stayed in one night-from bed, i could actually hear every single word of the family guy episode the people in the room next to me were watching.  Had the bed been at least somewhat soft, maybe i could have slept, but that thing was hard as a rock.  the shower also had zero water pressure.  the buffet was DISGUSTING.  seriously, gross.  everything i tried was tried out or tasteless or tough to eat, so i went with something safe, fruit, and even that was unripe and difficult to eat.  i actually kinda feel bad for this place, because i feel like people keep giving it chances and it keeps disappointing.",0,huggingface_baseline
"Very funny, not as artsy ad circ, but very family friendly, had a great time!",1,huggingface_baseline
"I met some clients here last night for a pint.  Wasn't my choice, but hey...\n\nIt was as expected, super crowded, drunk dudes everywhere, and took forever to get and pay for a drink.  To be fair, it was packed, any place wold take that long.\n\nI only stayed for one drink before I moved on, left my customers there to party the night away.",0,huggingface_baseline
